train,catch,How_to_Pass_in_Basketball_catch_f_cm_np1_le_bad_0,36
train,catch,How_to_Play_Wide_Receiver_in_Football_-_How_to_Catch_a_High_Ball_in_Football_catch_f_nm_np1_ri_med_1,46
train,catch,Phillies_dad_catches_foul_ball_before_daughter_tosses_it_away_catch_f_cm_np1_ba_bad_0,35
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_ba_bad_7,48
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_ba_bad_8,49
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_3,33
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_5,55
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_6,54
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_bad_2,33
train,catch,Fangen_und_Werfen_catch_u_nm_np1_fr_bad_0,33
train,catch,Frisbee_catch_f_cm_np1_ri_med_0,47
train,catch,Goalkeeper_Training_Day_#_7_catch_f_cm_np1_ri_med_1,42
train,catch,How_to_Play_Wide_Receiver_in_Football_-_How_to_Catch_a_High_Ball_in_Football_catch_f_nm_np1_ri_goo_0,43
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_bad_4,37
train,catch,Torwarttraining_2_(_sterreich)_catch_f_cm_np1_ba_goo_1,42
train,catch,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_2,36
train,catch,Torwarttraining_catch_f_cm_np1_ba_bad_8,29
train,catch,Torwarttraining_catch_u_cm_np1_ri_med_2,33
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_med_1,40
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_u_cm_np1_fr_bad_0,40
train,catch,Torwartraining_TuS_Koblenz_11_08_09_catch_f_cm_np1_le_bad_1,32
train,catch,Torwartraining_TuS_Koblenz_11_08_09_catch_f_cm_np1_le_bad_2,36
train,catch,Torwartraining_TuS_Koblenz_11_08_09_catch_f_cm_np1_ri_bad_0,36
train,catch,Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_catch_f_cm_np1_ri_med_0,46
train,catch,Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_catch_f_cm_np1_ri_med_1,37
train,catch,Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_catch_f_cm_np1_ri_med_2,49
train,catch,Torwarttraining_2_(_sterreich)_catch_f_cm_np1_ba_goo_0,42
train,catch,Torwarttraining_2_(_sterreich)_catch_f_cm_np1_ba_goo_2,42
train,catch,Torwarttraining_2_(_sterreich)_catch_f_cm_np1_le_med_3,36
train,catch,Torwarttraining_2_(_sterreich)_catch_f_cm_np1_le_med_4,48
train,catch,Torwarttraining_2_(_sterreich)_catch_f_cm_np1_le_med_5,40
train,catch,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_3,40
train,catch,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_4,42
train,catch,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_5,36
train,catch,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_0,42
train,catch,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_1,42
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_0,36
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_1,36
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_2,32
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_3,33
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_6,36
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_8,33
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_4,36
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_5,36
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_7,32
train,catch,Torwarttraining_catch_f_cm_np1_ba_bad_10,31
train,catch,Torwarttraining_catch_f_cm_np1_ba_bad_9,29
train,catch,Torwarttraining_catch_f_cm_np1_le_bad_11,36
train,catch,Torwarttraining_catch_f_cm_np1_le_bad_3,33
train,catch,Torwarttraining_catch_f_cm_np1_le_bad_5,31
train,catch,Torwarttraining_catch_u_cm_np1_fr_bad_4,29
train,catch,Torwarttraining_catch_u_cm_np1_le_bad_6,33
train,catch,Torwarttraining_catch_u_cm_np1_le_bad_7,33
train,catch,Torwarttraining_catch_u_cm_np1_ri_med_0,36
train,catch,Torwarttraining_catch_u_cm_np1_ri_med_1,40
train,catch,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_ba_bad_1,40
train,catch,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_ba_bad_4,48
train,catch,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_fr_bad_0,38
train,catch,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_fr_bad_2,44
train,catch,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_fr_bad_3,46
train,catch,torwart_de-Camp_2009_-_Hohe_B_lle_catch_f_cm_np1_ba_med_0,61
train,catch,torwart_de-Camp_2009_-_Hohe_B_lle_catch_f_cm_np1_ba_med_1,58
train,catch,torwart_de-Camp_2009_-_Hohe_B_lle_catch_f_cm_np1_ba_med_2,48
train,catch,torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_ba_bad_0,40
train,catch,torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_ba_bad_1,33
train,catch,torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_fr_bad_2,46
train,catch,torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_fr_bad_3,46
train,clap,#20_Rhythm_clap_u_nm_np1_fr_goo_0,78
train,clap,#20_Rhythm_clap_u_nm_np1_fr_goo_1,78
train,clap,#20_Rhythm_clap_u_nm_np1_fr_goo_2,78
train,clap,#20_Rhythm_clap_u_nm_np1_le_goo_3,78
train,clap,#20_Rhythm_clap_u_nm_np1_le_goo_4,78
train,clap,#20_Rhythm_clap_u_nm_np1_le_goo_5,78
train,clap,103_years_old_japanese_woman__Nao_is_clapping_with_piano_music_by_beethoven_clap_u_cm_np1_fr_med_1,78
train,clap,103_years_old_japanese_woman__Nao_is_clapping_with_piano_music_by_beethoven_clap_u_nm_np1_fr_med_0,74
train,clap,Aishwarya_Rai_Burns_David_Letterman_in_his_own_show_clap_u_cm_np1_fr_bad_1,55
train,clap,Alex_applauding_himself_clap_u_cm_np1_fr_med_1,77
train,clap,Applauding_Abby_clap_u_nm_np1_fr_med_0,78
train,clap,Applauding_Abby_clap_u_nm_np1_fr_med_1,78
train,clap,A_Round_of_Applause_clap_u_cm_np1_fr_med_0,78
train,clap,A_Round_of_Applause_clap_u_cm_np1_fr_med_1,78
train,clap,Baby_Bob_kann_klatschen_!_clap_u_cm_np1_fr_med_0,77
train,clap,Baby_Bob_kann_klatschen_!_clap_u_cm_np1_fr_med_1,77
train,clap,Baby_Bob_kann_klatschen_!_clap_u_cm_np1_fr_med_2,77
train,clap,boom-snap-clap_clap_u_nm_np1_fr_med_0,78
train,clap,boom-snap-clap_clap_u_nm_np1_fr_med_1,47
train,clap,boom-snap-clap_clap_u_nm_np1_fr_med_2,78
train,clap,boom-snap-clap_clap_u_nm_np1_fr_med_3,78
train,clap,boomsnapclap!_clap_u_nm_np1_fr_med_1,77
train,clap,boomsnapclap!_clap_u_nm_np1_fr_med_2,78
train,clap,boom_snap_clap_(challenge)_clap_u_nm_np1_fr_med_0,79
train,clap,boom_snap_clap_(challenge)_clap_u_nm_np1_fr_med_1,42
train,clap,boom_snap_clap_(challenge)_HARDCORE_VERSION!_clap_u_nm_np1_fr_bad_0,78
train,clap,boom_snap_clap_(challenge)_HARDCORE_VERSION!_clap_u_nm_np1_fr_bad_1,78
train,clap,Boom_Snap_Clap_clap_u_nm_np1_fr_med_0,79
train,clap,Boom_Snap_Clap_clap_u_nm_np1_fr_med_1,79
train,clap,Boom__Snap__Clap!_(Challenge)_clap_u_nm_np1_fr_med_0,78
train,clap,Boom__Snap__Clap!_(Challenge)_clap_u_nm_np1_fr_med_1,78
train,clap,Budam_-_Clap_Hands_clap_u_nm_np1_fr_med_1,77
train,clap,Budam_-_Clap_Hands_clap_u_nm_np1_fr_med_2,53
train,clap,Clap_Hands_clap_u_nm_np1_fr_med_0,78
train,clap,Clap_Hands_clap_u_nm_np1_fr_med_1,78
train,clap,Clap_Hands_clap_u_nm_np1_fr_med_2,78
train,clap,Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_f_cm_np1_fr_bad_10,78
train,clap,Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_f_cm_np1_fr_med_5,48
train,clap,Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_f_cm_np2_ba_med_2,40
train,clap,Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_f_cm_np2_ba_med_3,33
train,clap,Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_f_cm_np3_fr_med_4,48
train,clap,Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_f_cm_np3_fr_med_9,77
train,clap,Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_u_cm_np1_fr_med_0,78
train,clap,Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_u_cm_np1_fr_med_1,68
train,clap,Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_u_cm_np1_fr_med_6,35
train,clap,Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_u_cm_np2_fr_bad_11,53
train,clap,Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_u_cm_np2_fr_med_7,38
train,clap,Faith_Rewarded_clap_u_cm_np1_fr_med_43,43
train,clap,Faith_Rewarded_clap_u_cm_np1_le_med_0,85
train,clap,Faith_Rewarded_clap_u_cm_np1_ri_goo_1,52
train,clap,Faith_Rewarded_clap_u_nm_np1_fr_goo_87,64
train,clap,Alex_applauding_himself_clap_u_nm_np1_fr_med_0,78
train,clap,boomsnapclap!_clap_u_nm_np1_fr_med_0,78
train,clap,Budam_-_Clap_Hands_clap_u_nm_np1_fr_med_0,77
train,clap,Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_f_cm_np3_fr_med_8,78
train,clap,Finding_Forrester_3_clap_u_nm_np1_ri_med_0,53
train,clap,Kurt_Kr_mer_-_Klatschen_im_Flugzeug_clap_u_cm_np1_ri_bad_3,77
train,clap,NotAnotherTeenMovieslowclap_clap_u_cm_np1_fr_med_1,94
train,clap,Song_I_Can_Wave_My_Hands_-_Cullen_s_Abc_s_clap_u_cm_np1_fr_med_4,81
train,clap,The_Slow_Clap_clap_u_cm_np2_fr_bad_18,57
train,clap,The_Slow_Clap_clap_u_nm_np1_fr_med_13,79
train,clap,Flamenco_Dance_Steps_-_Flamenco_Dance_Soft_Claps_clap_u_cm_np1_fr_goo_0,78
train,clap,Flamenco_Dance_Steps_-_Flamenco_Dance_Soft_Claps_clap_u_cm_np1_fr_goo_1,78
train,clap,Flamenco_Dance_Steps_-_Flamenco_Dance_Soft_Claps_clap_u_cm_np1_fr_goo_2,78
train,clap,Glory_clap_h_nm_np1_fr_med_52,131
train,clap,Glory_clap_u_nm_np2_fr_goo_51,88
train,clap,Hand_Clapping_Game__Bim_Bum__clap_f_nm_np2_fr_med_0,78
train,clap,Hand_Clapping_Game__Bim_Bum__clap_f_nm_np2_fr_med_1,78
train,clap,Hand_Clapping_Game__Bim_Bum__clap_f_nm_np2_fr_med_2,78
train,clap,Kurt_Kr_mer_-_Klatschen_im_Flugzeug_clap_f_nm_np1_fr_med_0,54
train,clap,Kurt_Kr_mer_-_Klatschen_im_Flugzeug_clap_u_cm_np1_fr_med_1,77
train,clap,Kurt_Kr_mer_-_Klatschen_im_Flugzeug_clap_u_cm_np1_ri_bad_4,45
train,clap,Kurt_Kr_mer_-_Klatschen_im_Flugzeug_clap_u_cm_np1_ri_med_2,77
train,clap,Kurt_Kr_mer_-_Klatschen_im_Flugzeug_clap_u_cm_np1_ri_med_5,44
train,clap,LetThePeopleClap_clap_u_cm_np1_fr_med_0,256
train,clap,LetThePeopleClap_clap_u_cm_np1_fr_med_1,379
train,clap,LetThePeopleClap_clap_u_cm_np1_fr_med_2,204
train,clap,LetThePeopleClap_clap_u_cm_np1_fr_med_3,315
train,clap,Martin_klatscht_in_die_h_nde_und_FURZT_clap_u_cm_np1_fr_med_0,78
train,clap,My_Lil__Man_clapping_his_Hands_clap_u_nm_np1_fr_goo_0,78
train,clap,My_Lil__Man_clapping_his_Hands_clap_u_nm_np1_fr_med_1,77
train,clap,NotAnotherTeenMovieslowclap_clap_u_cm_np1_fr_med_2,93
train,clap,NotAnotherTeenMovieslowclap_clap_u_cm_np5_fr_med_3,101
train,clap,NotAnotherTeenMovieslowclap_clap_u_nm_np1_fr_med_0,112
train,clap,RE-_Boom_Snap_Clap_clap_u_nm_np1_fr_med_0,78
train,clap,RE-_Boom_Snap_Clap_clap_u_nm_np1_fr_med_1,78
train,clap,Return_of_the_King_12_clap_u_nm_np1_fr_goo_4,70
train,clap,Ronin_Paintball_Club_-_MY-NPL_2009_Malacca_Prize_Giving_Ceremony_Part_2_clap_u_cm_np1_ba_med_0,79
train,clap,slowclap_clap_u_nm_np1_fr_goo_0,267
train,clap,SnakesonaPlaneSlowClap_clap_u_cm_np2_fr_med_0,165
train,clap,Song_I_Can_Wave_My_Hands_-_Cullen_s_Abc_s_clap_u_cm_np1_fr_med_3,79
train,clap,Song_I_Can_Wave_My_Hands_-_Cullen_s_Abc_s_clap_u_cm_np1_fr_med_5,94
train,clap,Standing_clap_f_cm_np1_fr_med_0,79
train,clap,Standing_clap_f_cm_np1_fr_med_1,79
train,clap,that70_sshowslowclap_clap_u_nm_np1_fr_med_0,78
train,clap,Theslowclap1_clap_f_cm_np1_fr_med_0,71
train,clap,The_Slow_Clap_clap_u_cm_np1_fr_bad_16,43
train,clap,The_Slow_Clap_clap_u_cm_np1_fr_bad_6,40
train,clap,The_Slow_Clap_clap_u_cm_np1_fr_bad_7,25
train,clap,The_Slow_Clap_clap_u_cm_np1_fr_med_15,58
train,clap,The_Slow_Clap_clap_u_cm_np1_fr_med_3,66
train,clap,The_Slow_Clap_clap_u_cm_np1_fr_med_4,33
train,clap,The_Slow_Clap_clap_u_cm_np2_fr_med_17,79
train,clap,The_Slow_Clap_clap_u_nm_np1_fr_bad_19,59
train,clap,The_Slow_Clap_clap_u_nm_np1_fr_bad_20,35
train,clap,The_Slow_Clap_clap_u_nm_np1_fr_bad_25,79
train,clap,The_Slow_Clap_clap_u_nm_np1_fr_bad_27,49
train,clap,The_Slow_Clap_clap_u_nm_np1_fr_bad_29,25
train,clap,The_Slow_Clap_clap_u_nm_np1_fr_bad_5,53
train,clap,The_Slow_Clap_clap_u_nm_np1_fr_med_0,79
train,clap,The_Slow_Clap_clap_u_nm_np1_fr_med_1,158
train,clap,The_Slow_Clap_clap_u_nm_np1_fr_med_10,54
train,clap,The_Slow_Clap_clap_u_nm_np1_fr_med_12,78
train,clap,The_Slow_Clap_clap_u_nm_np1_fr_med_14,78
train,clap,The_Slow_Clap_clap_u_nm_np1_fr_med_2,24
train,clap,The_Slow_Clap_clap_u_nm_np1_fr_med_24,26
train,clap,The_Slow_Clap_clap_u_nm_np1_fr_med_30,70
train,clap,The_Slow_Clap_clap_u_nm_np2_fr_bad_26,74
train,clap,The_Slow_Clap_clap_u_nm_np2_fr_med_21,72
train,clap,The_Slow_Clap_clap_u_nm_np2_fr_med_22,56
train,clap,The_Slow_Clap_clap_u_nm_np2_fr_med_23,29
train,clap,The_Slow_Clap_clap_u_nm_np2_fr_med_28,43
train,clap,The_Slow_Clap_clap_u_nm_np2_fr_med_8,64
train,clap,The_Slow_Clap_clap_u_nm_np2_fr_med_9,36
train,clap,The_Slow_Clap_clap_u_nm_np3_fr_med_11,48
train,clap,Veoh_Alpha_Dog_1_clap_u_nm_np1_fr_goo_62,54
train,clap,Wendy_playing_wii_fit_with_clapping_hands_clap_f_cm_np1_le_med_0,78
train,clap,Wendy_playing_wii_fit_with_clapping_hands_clap_f_cm_np1_le_med_1,77
train,clap,_Boom_Snap_Clap__challenge_clap_u_nm_np1_fr_med_0,78
train,clap,_Boom_Snap_Clap__challenge_clap_u_nm_np1_fr_med_1,78
train,drink,20060723sfjffsomelikeitwarmed_drink_f_nm_np1_fr_med_5,78
train,drink,21_drink_u_nm_np1_fr_goo_9,59
train,drink,310ToYuma_drink_h_cm_np1_le_goo_3,93
train,drink,310ToYuma_drink_h_nm_np1_fr_goo_2,78
train,drink,310ToYuma_drink_u_nm_np1_le_goo_5,118
train,drink,50_FIRST_DATES_drink_u_nm_np1_fr_goo_29,49
train,drink,AboutABoy_drink_u_nm_np1_fr_goo_8,170
train,drink,AllThePresidentMen_drink_f_nm_np1_ri_med_8,105
train,drink,AllThePresidentMen_drink_f_nm_np2_ri_med_2,142
train,drink,AllThePresidentMen_drink_h_nm_np1_fr_goo_5,114
train,drink,AllThePresidentMen_drink_u_nm_np1_fr_goo_4,64
train,drink,AmericanGangster_drink_h_nm_np1_fr_goo_17,109
train,drink,AmericanGangster_drink_h_nm_np1_fr_goo_27,78
train,drink,AmericanGangster_drink_h_nm_np1_fr_goo_53,103
train,drink,AmericanGangster_drink_h_nm_np1_fr_goo_68,102
train,drink,AmericanGangster_drink_h_nm_np1_fr_goo_69,84
train,drink,AmericanGangster_drink_h_nm_np1_fr_med_28,82
train,drink,AmericanGangster_drink_h_nm_np1_ri_bad_4,82
train,drink,AmericanGangster_drink_h_nm_np1_ri_med_3,77
train,drink,AmericanGangster_drink_u_cm_np1_fr_med_36,54
train,drink,AmericanGangster_drink_u_cm_np1_fr_med_52,103
train,drink,AmericanGangster_drink_u_nm_np1_fr_goo_44,79
train,drink,AmericanGangster_drink_u_nm_np1_fr_med_39,78
train,drink,AmericanGangster_drink_u_nm_np1_fr_med_40,75
train,drink,AmericanGangster_drink_u_nm_np1_fr_med_47,107
train,drink,AmericanGangster_drink_u_nm_np1_le_goo_46,75
train,drink,American_History_X_drink_h_nm_np1_fr_goo_46,112
train,drink,A_Beautiful_Mind_1_drink_u_cm_np1_fr_goo_4,147
train,drink,A_Beautiful_Mind_1_drink_u_nm_np1_ri_goo_6,77
train,drink,BATMAN_BEGINS_drink_h_nm_np1_fr_goo_13,48
train,drink,BATMAN_BEGINS_drink_h_nm_np1_fr_goo_9,167
train,drink,BATMAN_BEGINS_drink_u_nm_np1_fr_goo_12,74
train,drink,BIG_FISH_drink_f_nm_np1_le_goo_7,65
train,drink,BIG_FISH_drink_h_nm_np1_ri_goo_25,74
train,drink,BIG_FISH_drink_u_nm_np1_fr_goo_5,103
train,drink,BLACK_HAWK_DOWN_drink_h_nm_np1_fr_bad_36,21
train,drink,BLACK_HAWK_DOWN_drink_h_nm_np1_fr_goo_37,47
train,drink,BLACK_HAWK_DOWN_drink_h_nm_np1_fr_goo_39,47
train,drink,BLACK_HAWK_DOWN_drink_u_nm_np1_fr_goo_38,78
train,drink,BLACK_HAWK_DOWN_drink_u_nm_np1_fr_goo_4,47
train,drink,BLACK_HAWK_DOWN_drink_u_nm_np1_fr_goo_5,79
train,drink,BRIDGETOTERABITHIA_drink_h_nm_np1_fr_goo_3,78
train,drink,CasinoRoyale_drink_h_nm_np1_fr_goo_6,83
train,drink,CastAway1_drink_h_cm_np1_le_goo_17,234
train,drink,CastAway2_drink_h_cm_np1_ri_goo_6,78
train,drink,CastAway2_drink_u_cm_np1_le_goo_8,160
train,drink,CharlieAndTheChocolateFactory_drink_h_nm_np1_fr_goo_25,79
train,drink,CharlieAndTheChocolateFactory_drink_h_nm_np1_fr_goo_26,48
train,drink,ChildrenOfMen_drink_u_cm_np1_fr_goo_2,113
train,drink,ChildrenOfMen_drink_u_nm_np1_fr_goo_0,109
train,drink,DONNIE_DARKO_drink_u_nm_np1_fr_goo_4,53
train,drink,EasternPromises_drink_u_nm_np1_ri_goo_0,79
train,drink,EasternPromises_drink_u_nm_np2_fr_goo_1,108
train,drink,Eurotrip_drink_h_nm_np1_ri_goo_7,77
train,drink,EVOLUTION_drink_u_cm_np1_fr_goo_11,83
train,drink,Finding_Forrester_3_drink_h_nm_np1_fr_med_16,98
train,drink,Finding_Forrester_3_drink_u_nm_np1_fr_goo_15,136
train,drink,Finding_Forrester_4_drink_h_cm_np1_ri_med_4,38
train,drink,Finding_Forrester_5_drink_h_cm_np1_ri_goo_3,60
train,drink,gangboy256kb_drink_h_nm_np1_ri_goo_0,106
train,drink,GardenWiseA256kb_drink_u_cm_np1_fr_goo_0,132
train,drink,Gattaca_drink_h_cm_np1_fr_goo_2,68
train,drink,Gattaca_drink_h_cm_np1_fr_goo_4,108
train,drink,Gattaca_drink_h_nm_np1_fr_goo_3,132
train,drink,GoneBabyGone_drink_h_cm_np1_fr_goo_1,72
train,drink,GoneBabyGone_drink_u_cm_np1_le_med_2,78
train,drink,AMADEUS_drink_u_nm_np1_fr_goo_11,78
train,drink,AmericanGangster_drink_u_nm_np1_fr_goo_67,137
train,drink,BIG_FISH_drink_h_nm_np1_fr_goo_6,76
train,drink,CastAway1_drink_u_nm_np1_ri_goo_7,80
train,drink,Fellowship_2_drink_u_nm_np1_fr_goo_0,76
train,drink,Hitch_Part_1_drink_h_nm_np1_le_goo_5,54
train,drink,MeettheFockers_drink_u_nm_np1_fr_goo_6,52
train,drink,Pirates_1_drink_u_nm_np1_fr_goo_0,73
train,drink,Return_of_the_King_2_drink_h_nm_np1_fr_goo_2,118
train,drink,Shadow_of_a_Doubt_drink_h_nm_np1_fr_goo_8,80
train,drink,TheBoondockSaints_drink_u_cm_np1_fr_med_115,104
train,drink,TheRoyalTenenbaums_drink_u_nm_np1_le_goo_1,82
train,drink,Hitch_Part_2_drink_h_nm_np1_le_goo_5,53
train,drink,IamLegend_drink_h_nm_np1_fr_goo_22,53
train,drink,IndianaJonesandTheTempleofDoom_drink_h_nm_np1_fr_goo_1,78
train,drink,Italian_Job_4_drink_u_nm_np1_fr_goo_0,131
train,drink,Juno_drink_h_nm_np1_fr_goo_0,129
train,drink,KUNG_FU_HUSTLE_drink_h_cm_np1_fr_goo_5,80
train,drink,LittleChildren_drink_h_nm_np1_fr_goo_5,50
train,drink,LittleChildren_drink_h_nm_np1_fr_goo_6,78
train,drink,LONGESTYARD_drink_u_cm_np1_fr_goo_1,80
train,drink,LONGESTYARD_drink_u_cm_np1_fr_med_20,76
train,drink,MeettheFockers_drink_u_cm_np1_fr_goo_4,54
train,drink,MeettheFockers_drink_u_nm_np1_fr_goo_10,75
train,drink,MeettheParents_drink_u_nm_np1_fr_goo_4,54
train,drink,Oceans11_drink_h_nm_np1_fr_goo_3,79
train,drink,Oceans11_drink_h_nm_np1_fr_goo_4,83
train,drink,Oceans11_drink_h_nm_np1_fr_goo_8,56
train,drink,Oceans11_drink_h_nm_np1_le_goo_5,75
train,drink,Oceans12_drink_u_nm_np1_fr_goo_15,76
train,drink,Oceans13_drink_h_nm_np1_fr_goo_3,77
train,drink,Oceans13_drink_u_nm_np1_ri_goo_4,76
train,drink,OldSchool_drink_h_nm_np1_fr_goo_4,73
train,drink,OldSchool_drink_u_nm_np1_fr_goo_12,53
train,drink,OldSchool_drink_u_nm_np1_ri_goo_25,73
train,drink,OldSchool_drink_u_nm_np1_ri_goo_5,107
train,drink,Pirates_5_drink_u_nm_np2_fr_med_7,72
train,drink,Prelinger_HabitPat1954_drink_u_nm_np1_fr_goo_15,89
train,drink,prideandprejudice1_drink_u_nm_np1_fr_goo_12,79
train,drink,prideandprejudice1_drink_u_nm_np1_fr_goo_7,73
train,drink,RATRACE_drink_h_nm_np1_fr_goo_0,107
train,drink,RATRACE_drink_h_nm_np1_fr_goo_11,104
train,drink,RATRACE_drink_u_cm_np1_fr_goo_31,103
train,drink,RATRACE_drink_u_nm_np1_ri_goo_5,50
train,drink,RATRACE_drink_u_nm_np1_ri_med_19,78
train,drink,Return_of_the_King_13_drink_h_nm_np1_fr_goo_1,110
train,drink,Return_of_the_King_13_drink_u_nm_np4_le_med_0,162
